,geometry,elevation[km],speed_limit[km/s],is_stop,is_signal,point_distances[km],cumulative_distance[km],latitude,longitude,ridership changes
0,POINT (-122.305038 47.6074028),0.2956462302403143,0.011176,True,False,0.011386227261718895,0.011386227261718895,-122.305038,47.6074028,
1,POINT (-122.305038 47.60750516666667),0.29955196008724894,0.011176,False,False,0.01138622726101135,0.022772454522730246,-122.305038,47.60750516666667,0.0
2,POINT (-122.305038 47.607607533333336),0.3025490140780412,0.011176,False,False,0.011386227261718895,0.03415868178444914,-122.305038,47.607607533333336,0.0
3,POINT (-122.305038 47.6077099),0.3047091240582697,0.011176,False,False,0.01138622726101135,0.04554490904546049,-122.305038,47.6077099,0.0
4,POINT (-122.305038 47.60781226666666),0.3061040218735135,0.011176,False,False,0.011386227261718895,0.056931136307179386,-122.305038,47.60781226666666,0.0
5,POINT (-122.305038 47.60791463333333),0.3068054393693513,0.011176,False,False,0.011386227261718895,0.06831736356889828,-122.305038,47.60791463333333,0.0
6,POINT (-122.305038 47.608017),0.3068851083913619,0.0156464,False,False,0.012302689089587867,0.08062005265848615,-122.305038,47.608017,0.0
7,POINT (-122.304874 47.608014125),0.3064147607851242,0.0156464,False,False,0.012302689767287697,0.09292274242577385,-122.304874,47.608014125,0.0
8,POINT (-122.30471 47.60801125),0.305466128396217,0.0156464,False,False,0.012302690441154182,0.10522543286692804,-122.30471,47.60801125,0.0
9,POINT (-122.304546 47.608008375),0.30342777395248594,0.0156464,False,False,0.012302691118872342,0.11752812398580038,-122.304546,47.608008375,0.0
10,POINT (-122.304382 47.6080055),0.30177355321248556,0.0156464,False,False,0.011867336008917283,0.12939545999471766,-122.304382,47.6080055,0.0
11,POINT (-122.30422375 47.6080055),0.2997975641886411,0.0156464,False,False,0.011867336010825388,0.14126279600554303,-122.30422375,47.6080055,0.0
12,POINT (-122.30406550000001 47.6080055),0.2974241819381732,0.0156464,False,False,0.011867336010825388,0.15313013201636844,-122.30406550000001,47.6080055,0.0
13,POINT (-122.30390725 47.6080055),0.29485678911209284,0.0156464,False,False,0.011867336010825388,0.16499746802719384,-122.30390725,47.6080055,0.0
14,POINT (-122.303749 47.6080055),0.2923346263567624,0.011176,False,False,0.010381081637535577,0.1753785496647294,-122.303749,47.6080055,0.0
15,POINT (-122.30361057142856 47.60800495714285),0.2900007783571897,0.011176,False,False,0.010381081743364691,0.1857596314080941,-122.30361057142856,47.60800495714285,0.0
16,POINT (-122.30347214285715 47.608004414285716),0.2878773606618263,0.011176,False,False,0.010381081853018184,0.19614071326111227,-122.30347214285715,47.608004414285716,0.0
