,geometry,elevation[km],speed_limit[km/s],is_stop,is_signal,point_distances[km],cumulative_distance[km],latitude,longitude,ridership changes
0,POINT (-122.328514 47.7028084),0.25673343849462155,0.0156464,False,False,0.010030107484412815,0.010030107484412815,-122.328514,47.7028084,
1,POINT (-122.3285119090909 47.70271823636364),0.2574567842492534,0.0156464,False,False,0.010030107489344534,0.02006021497375735,-122.3285119090909,47.70271823636364,0.0
2,POINT (-122.32850981818181 47.70262807272727),0.2578408456503098,0.0156464,False,False,0.010030107492153877,0.030090322465911225,-122.32850981818181,47.70262807272727,0.0
3,POINT (-122.32850772727272 47.702537909090914),0.25792883660505833,0.0156464,False,False,0.010030107497085595,0.04012042996299682,-122.32850772727272,47.702537909090914,0.0
4,POINT (-122.32850563636363 47.70244774545455),0.25776397102076676,0.0156464,False,False,0.010030107501309858,0.05015053746430668,-122.32850563636363,47.70244774545455,0.0
5,POINT (-122.32850354545454 47.702357581818184),0.2573894628047027,0.0156464,False,False,0.01003010750553412,0.060180644969840796,-122.32850354545454,47.702357581818184,0.0
6,POINT (-122.32850145454546 47.70226741818182),0.25684852586413376,0.0156464,False,False,0.010030107509758385,0.07021075247959918,-122.32850145454546,47.70226741818182,0.0
7,POINT (-122.32849936363637 47.702177254545454),0.25618437410632755,0.0156464,False,False,0.01003010751469011,0.08024085999428929,-122.32849936363637,47.702177254545454,0.0
8,POINT (-122.32849727272728 47.70208709090909),0.2554402214385518,0.0156464,False,False,0.01003010751749946,0.09027096751178874,-122.32849727272728,47.70208709090909,0.0
9,POINT (-122.32849518181818 47.70199692727273),0.25465928176807406,0.0156464,False,False,0.010030107522431187,0.10030107503421994,-122.32849518181818,47.70199692727273,0.0
10,POINT (-122.32849309090909 47.701906763636366),0.25099488623648136,0.0156464,False,False,0.010030107526655457,0.11033118256087539,-122.32849309090909,47.701906763636366,0.0
11,POINT (-122.328491 47.7018166),0.24914530287078093,0.0156464,False,False,0.010102165239481585,0.12043334780035697,-122.328491,47.7018166,0.0
12,POINT (-122.328488 47.7017258),0.2485194261377525,0.0156464,False,False,0.010102165247426876,0.13053551304778385,-122.328488,47.7017258,0.0
13,POINT (-122.328485 47.701635),0.25124527024933946,0.0156464,False,False,0.01010216525687159,0.14063767830465546,-122.328485,47.701635,0.0
14,POINT (-122.328482 47.7015442),0.2535695912852448,0.0156464,False,False,0.010102165264816885,0.15073984356947234,-122.328482,47.7015442,0.0
15,POINT (-122.328479 47.701453400000005),0.25665916641697906,0.0156464,False,True,0.010102165274968976,0.16084200884444133,-122.328479,47.701453400000005,0.0
16,POINT (-122.328476 47.7013626),0.26040119202353906,0.0156464,False,False,0.01124348230860417,0.1720854911530455,-122.328476,47.7013626,0.0
17,POINT (-122.328476 47.70126151666667),0.26461429602305264,0.0156464,False,False,0.011243482309311716,0.18332897346235721,-122.328476,47.70126151666667,0.0
18,POINT (-122.328476 47.701160433333335),0.26894284951181296,0.0156464,False,False,0.01124348230860417,0.19457245577096138,-122.328476,47.701160433333335,0.0
19,POINT (-122.328476 47.70105935),0.27578322046453474,0.0156464,False,False,0.011243482309311716,0.2058159380802731,-122.328476,47.70105935,0.0
20,POINT (-122.328476 47.70095826666667),0.28167790875290566,0.0156464,False,False,0.01124348230860417,0.21705942038887727,-122.328476,47.70095826666667,0.0
21,POINT (-122.328476 47.70085718333333),0.2861577578053348,0.0156464,False,False,0.011243482309311716,0.22830290269818898,-122.328476,47.70085718333333,0.0
22,POINT (-122.328476 47.7007561),0.2892070432547386,0.0156464,False,False,0.0001,0.22840290269818897,-122.328476,47.7007561,0.0
23,POINT (-122.328476 47.7007561),0.290900531982655,0.0156464,False,False,0.010042200110068955,0.23844510280825792,-122.328476,47.7007561,0.0
