,geometry,elevation[km],speed_limit[km/s],is_stop,is_signal,point_distances[km],cumulative_distance[km],latitude,longitude,ridership changes
0,POINT (-122.341812 47.6129417),0.14941168922731726,0.011176,False,False,0.010144933194998675,0.010144933194998675,-122.341812,47.6129417,
1,POINT (-122.34171033333334 47.612881522222224),0.1498314257255602,0.011176,False,False,0.010144939787584524,0.0202898729825832,-122.34171033333334,47.612881522222224,0.0
2,POINT (-122.34160866666667 47.61282134444445),0.15042353648040593,0.011176,False,False,0.010144946379700523,0.030434819362283722,-122.34160866666667,47.61282134444445,0.0
3,POINT (-122.34150700000001 47.612761166666665),0.15112571230378233,0.011176,False,False,0.010144952971813505,0.04057977233409723,-122.34150700000001,47.612761166666665,0.0
4,POINT (-122.34140533333334 47.61270098888889),0.15187564400761722,0.011176,False,False,0.010144959563456636,0.05072473189755387,-122.34140533333334,47.61270098888889,0.0
5,POINT (-122.34130366666666 47.61264081111111),0.1526110224038385,0.011176,False,False,0.010144966155563583,0.06086969805311745,-122.34130366666666,47.61264081111111,0.0
6,POINT (-122.341202 47.61258063333334),0.15351708098820252,0.011176,False,False,0.010144972748601178,0.07101467080171862,-122.341202,47.61258063333334,0.0
7,POINT (-122.34110033333333 47.612520455555554),0.15389300932202996,0.011176,False,False,0.010144979338334704,0.08115965014005333,-122.34110033333333,47.612520455555554,0.0
8,POINT (-122.34099866666666 47.61246027777778),0.15402090603964644,0.011176,False,False,0.01014498593186632,0.09130463607191965,-122.34099866666666,47.61246027777778,0.0
9,POINT (-122.340897 47.6124001),0.15386756038665747,0.011176,False,True,0.010107864046044985,0.10141250011796463,-122.340897,47.6124001,0.0
10,POINT (-122.340795875 47.6123400125),0.15342486054556687,0.011176,False,False,0.010107870579850083,0.1115203706978147,-122.340795875,47.6123400125,0.0
11,POINT (-122.34069475 47.612279925),0.15274619742802187,0.011176,False,False,0.010107877118386238,0.12162824781620094,-122.34069475,47.612279925,0.0
12,POINT (-122.340593625 47.6122198375),0.15190729958670457,0.011176,False,False,0.010107883652185387,0.1317361314683863,-122.340593625,47.6122198375,0.0
13,POINT (-122.3404925 47.612159750000004),0.15092299883706206,0.011176,False,False,0.010107890189284261,0.14184402165767057,-122.3404925,47.612159750000004,0.0
14,POINT (-122.340391375 47.6120996625),0.14984390899113223,0.011176,False,False,0.010107896726407975,0.15195191838407854,-122.340391375,47.6120996625,0.0
15,POINT (-122.34029025 47.612039575),0.14870751149313768,0.011176,False,False,0.010107903261133883,0.16205982164521243,-122.34029025,47.612039575,0.0
16,POINT (-122.340189125 47.6119794875),0.1475877795900615,0.011176,False,False,0.010107909798719499,0.17216773144393194,-122.340189125,47.6119794875,0.0
17,POINT (-122.340088 47.6119194),0.14649759973798454,0.011176,False,False,0.015932856270798757,0.1881005877147307,-122.340088,47.6119194,0.0
18,POINT (-122.33992 47.6118317),0.1454615617479594,0.011176,False,False,0.010514917662826168,0.19861550537755687,-122.33992,47.6118317,0.0
19,POINT (-122.339813 47.6117706),0.14452463885716005,0.011176,False,False,0.012478662345077073,0.21109416772263395,-122.339813,47.6117706,0.0
20,POINT (-122.339691 47.6116943),0.14371880722045874,0.011176,False,False,0.010785505102589391,0.22187967282522333,-122.339691,47.6116943,0.0
21,POINT (-122.339584 47.6116295),0.14300442355019685,0.011176,False,True,0.00895290683233303,0.23083257965755635,-122.339584,47.6116295,0.0
22,POINT (-122.3395 47.6115723),0.1424892700740267,0.011176,False,False,0.005817950268011462,0.23665052992556782,-122.3395,47.6115723,0.0
23,POINT (-122.339447 47.6115341),0.14184938158307736,0.011176,False,False,0.005798155577018556,0.24244868550258636,-122.339447,47.6115341,0.0
24,POINT (-122.339401 47.6114922),0.13445162160055957,0.011176,False,False,0.0062094102610334686,0.24865809576361983,-122.339401,47.6114922,0.0
25,POINT (-122.339363 47.6114426),0.1420186876569473,0.011176,False,False,0.010213281641842879,0.25887137740546273,-122.339363,47.6114426,0.0
26,POINT (-122.33929011111111 47.61136503333333),0.1478465890884397,0.011176,False,False,0.01021328598010258,0.2690846633855653,-122.33929011111111,47.61136503333333,0.0
27,POINT (-122.33921722222223 47.61128746666667),0.151969904218401,0.011176,False,False,0.010213290318361512,0.2792979537039268,-122.33921722222223,47.61128746666667,0.0
28,POINT (-122.33914433333334 47.6112099),0.15435155173710388,0.011176,False,False,0.010213294657640745,0.28951124836156755,-122.33914433333334,47.6112099,0.0
29,POINT (-122.33907144444444 47.61113233333333),0.15521200847625707,0.011176,False,False,0.01021329899487707,0.2997245473564446,-122.33907144444444,47.61113233333333,0.0
30,POINT (-122.33899855555556 47.61105476666667),0.15450313064030216,0.011176,False,False,0.010213303333133696,0.3099378506895783,-122.33899855555556,47.61105476666667,0.0
31,POINT (-122.33892566666667 47.6109772),0.15218925135476227,0.011176,False,False,0.010213307672410629,0.32015115836198893,-122.33892566666667,47.6109772,0.0
32,POINT (-122.33885277777777 47.61089963333333),0.14791938509259883,0.011176,False,False,0.010213312008025858,0.33036447037001476,-122.33885277777777,47.61089963333333,0.0
33,POINT (-122.3387798888889 47.61082206666667),0.14205971077510268,0.011176,False,False,0.010213316349517738,0.3405777867195325,-122.3387798888889,47.61082206666667,0.0
34,POINT (-122.338707 47.6107445),0.13594304738725912,0.011176,False,True,0.01012628215218187,0.35070406887171435,-122.338707,47.6107445,0.0
35,POINT (-122.33863333333333 47.6106682),0.12784686306544693,0.011176,False,False,0.010126286548023115,0.36083035541973746,-122.33863333333333,47.6106682,0.0
36,POINT (-122.33855966666667 47.6105919),0.13488939653124107,0.011176,False,False,0.010126290945642503,0.37095664636537995,-122.33855966666667,47.6105919,0.0
37,POINT (-122.338486 47.6105156),0.13582785844802833,0.0067056,False,False,0.011064827546629588,0.3820214739120095,-122.338486,47.6105156,0.0
38,POINT (-122.33840877777779 47.61043083333333),0.13613001898356825,0.011176,False,False,0.011064832458528304,0.3930863063705378,-122.33840877777779,47.61043083333333,0.0
39,POINT (-122.33833155555556 47.610346066666665),0.1355224630492072,0.011176,False,False,0.011064837371029078,0.4041511437415669,-122.33833155555556,47.610346066666665,0.0
40,POINT (-122.33825433333334 47.6102613),0.13491972861971152,0.011176,False,False,0.011064842282323175,0.4152159860238901,-122.33825433333334,47.6102613,0.0
41,POINT (-122.33817711111111 47.61017653333333),0.13372378287996545,0.011176,False,False,0.011064847194219333,0.42628083321810945,-122.33817711111111,47.61017653333333,0.0
42,POINT (-122.33809988888889 47.61009176666667),0.13252044303076588,0.011176,False,False,0.011064852106114636,0.4373456853242241,-122.33809988888889,47.61009176666667,0.0
43,POINT (-122.33802266666666 47.610007),0.1305118020602633,0.011176,False,False,0.011064857018612002,0.44841054234283606,-122.33802266666666,47.610007,0.0
44,POINT (-122.33794544444444 47.609922233333336),0.12948545360565164,0.011176,False,False,0.011064861929902687,0.45947540427273875,-122.33794544444444,47.609922233333336,0.0
45,POINT (-122.33786822222221 47.60983746666667),0.12924272237505213,0.011176,False,False,0.011064866842398347,0.4705402711151371,-122.33786822222221,47.60983746666667,0.0
46,POINT (-122.337791 47.6097527),0.12792184952327162,0.011176,False,True,0.018542386203005665,0.48908265731814277,-122.337791,47.6097527,0.0
47,POINT (-122.337669 47.6096077),0.12755414676666238,0.011176,True,False,0.010138474911103451,0.49922113222924624,-122.337669,47.6096077,0.0
48,POINT (-122.33759827272728 47.609530018181815),0.12791087423052086,0.011176,False,False,0.010138479031534345,0.5093596112607806,-122.33759827272728,47.609530018181815,0.0
49,POINT (-122.33752754545455 47.60945233636364),0.1273425145830425,0.011176,False,False,0.010138483152567592,0.5194980944133482,-122.33752754545455,47.60945233636364,0.0
50,POINT (-122.33745681818182 47.609374654545455),0.12648711259024464,0.011176,False,False,0.010138487274203191,0.5296365816875513,-122.33745681818182,47.609374654545455,0.0
51,POINT (-122.33738609090909 47.60929697272727),0.12598293249947665,0.011176,False,False,0.010138491395235127,0.5397750730827865,-122.33738609090909,47.60929697272727,0.0
52,POINT (-122.33731536363636 47.60921929090909),0.12536046934127787,0.011176,False,False,0.010138495515663407,0.5499135685984499,-122.33731536363636,47.60921929090909,0.0
53,POINT (-122.33724463636364 47.60914160909091),0.1248888305255343,0.011176,False,False,0.01013849963729704,0.5600520682357469,-122.33724463636364,47.60914160909091,0.0
54,POINT (-122.33717390909091 47.60906392727273),0.12487750141961214,0.011176,False,False,0.010138503758327014,0.570190571994074,-122.33717390909091,47.60906392727273,0.0
55,POINT (-122.33710318181818 47.608986245454545),0.12545290545054824,0.011176,False,False,0.010138507879356332,0.5803290798734303,-122.33710318181818,47.608986245454545,0.0
56,POINT (-122.33703245454545 47.60890856363636),0.12556836884362338,0.011176,False,False,0.010138511999178989,0.5904675918726093,-122.33703245454545,47.60890856363636,0.0
57,POINT (-122.33696172727272 47.608830881818186),0.1256470984050204,0.011176,False,False,0.010138516121413008,0.6006061079940224,-122.33696172727272,47.608830881818186,0.0
58,POINT (-122.336891 47.6087532),0.12565853704724972,0.011176,False,True,0.010826326921205175,0.6114324349152276,-122.336891,47.6087532,0.0
59,POINT (-122.33681475 47.60867055),0.12558347041266285,0.011176,False,False,0.010826331693316536,0.6222587666085441,-122.33681475,47.60867055,0.0
60,POINT (-122.3367385 47.6085879),0.12542314999444126,0.011176,False,False,0.010826336465814759,0.6330851030743588,-122.3367385,47.6085879,0.0
61,POINT (-122.33666224999999 47.60850525),0.1252077489580425,0.011176,False,False,0.01082634123751747,0.6439114443118763,-122.33666224999999,47.60850525,0.0
62,POINT (-122.336586 47.608422600000004),0.1243747536795478,0.011176,False,False,0.01082634601082792,0.6547377903227042,-122.336586,47.608422600000004,0.0
63,POINT (-122.33650975 47.60833995),0.12439098712376168,0.011176,False,False,0.010826350782121975,0.6655641411048262,-122.33650975,47.60833995,0.0
64,POINT (-122.3364335 47.608257300000005),0.12468258646556289,0.011176,False,False,0.010826355556031547,0.6763904966608577,-122.3364335,47.608257300000005,0.0
65,POINT (-122.33635724999999 47.60817465),0.12545396423339822,0.011176,False,False,0.010826360326723093,0.6872168569875808,-122.33635724999999,47.60817465,0.0
66,POINT (-122.336281 47.608092),0.12510026155199302,0.011176,False,False,0.01082636510003017,0.698043222087611,-122.336281,47.608092,0.0
67,POINT (-122.33620475 47.60800935),0.1262136366707936,0.011176,False,False,0.010826369871921633,0.7088695919595327,-122.33620475,47.60800935,0.0
68,POINT (-122.3361285 47.6079267),0.12699253981454012,0.011176,False,False,0.010826374643017613,0.7196959666025503,-122.3361285,47.6079267,0.0
69,POINT (-122.33605225 47.607844050000004),0.12739591210229034,0.011176,False,False,0.010826379416515977,0.7305223460190663,-122.33605225,47.607844050000004,0.0
70,POINT (-122.335976 47.6077614),0.12741342762538346,0.011176,False,True,0.010333827679820655,0.7408561736988869,-122.335976,47.6077614,0.0
71,POINT (-122.33590311111111 47.607682555555556),0.12709919943128295,0.011176,False,False,0.010333832037147363,0.7511900057360342,-122.33590311111111,47.607682555555556,0.0
72,POINT (-122.33583022222223 47.60760371111111),0.12637251377105693,0.011176,False,False,0.010333836395482616,0.7615238421315168,-122.33583022222223,47.60760371111111,0.0
73,POINT (-122.33575733333333 47.607524866666665),0.12524525662830877,0.011176,False,False,0.010333840754225967,0.7718576828857427,-122.33575733333333,47.607524866666665,0.0
74,POINT (-122.33568444444444 47.60744602222222),0.12501701171057544,0.011176,False,False,0.010333845111550435,0.7821915279972932,-122.33568444444444,47.60744602222222,0.0
