,geometry,elevation[km],speed_limit[km/s],is_stop,is_signal,point_distances[km],cumulative_distance[km],latitude,longitude,ridership changes
0,POINT (-122.338882 47.610939),0.1365984476796398,0.011176,False,False,0.012651524646946322,0.012651524646946322,-122.338882,47.610939,
1,POINT (-122.3387945 47.610841750000006),0.13573132324218762,0.011176,False,False,0.012651530975262124,0.025303055622208446,-122.3387945,47.610841750000006,0.0
2,POINT (-122.338707 47.6107445),0.13516432897750047,0.011176,False,True,0.01012628215218187,0.035429337774390314,-122.338707,47.6107445,0.0
3,POINT (-122.33863333333333 47.6106682),0.13486082883536965,0.011176,False,False,0.010126286548023115,0.04555562432241343,-122.33863333333333,47.6106682,0.0
4,POINT (-122.33855966666667 47.6105919),0.13478418676558643,0.011176,False,False,0.010126290945642503,0.05568191526805594,-122.33855966666667,47.6105919,0.0
5,POINT (-122.338486 47.6105156),0.13489776671794224,0.011176,False,False,0.011064827546629588,0.06674674281468553,-122.338486,47.6105156,0.0
6,POINT (-122.33840877777779 47.61043083333333),0.13595860735130788,0.011176,False,False,0.011064832458528304,0.07781157527321383,-122.33840877777779,47.61043083333333,0.0
7,POINT (-122.33833155555556 47.610346066666665),0.13622589052640505,0.011176,False,False,0.011064837371029078,0.08887641264424291,-122.33833155555556,47.610346066666665,0.0
8,POINT (-122.33825433333334 47.6102613),0.13558497865050023,0.011176,False,False,0.011064842282323175,0.09994125492656608,-122.33825433333334,47.6102613,0.0
9,POINT (-122.33817711111111 47.61017653333333),0.13470162841156677,0.011176,False,False,0.011064847194219333,0.11100610212078542,-122.33817711111111,47.61017653333333,0.0
10,POINT (-122.33809988888889 47.61009176666667),0.1333920622783388,0.011176,False,False,0.011064852106114636,0.12207095422690005,-122.33809988888889,47.61009176666667,0.0
11,POINT (-122.33802266666666 47.610007),0.13117074323534159,0.011176,False,False,0.011064857018612002,0.13313581124551205,-122.33802266666666,47.610007,0.0
12,POINT (-122.33794544444444 47.609922233333336),0.12887301212479768,0.011176,False,False,0.011064861929902687,0.14420067317541474,-122.33794544444444,47.609922233333336,0.0
13,POINT (-122.33786822222221 47.60983746666667),0.12831909192136426,0.011176,False,False,0.011064866842398347,0.1552655400178131,-122.33786822222221,47.60983746666667,0.0
14,POINT (-122.337791 47.6097527),0.12747968866663967,0.011176,False,True,0.010004310793060918,0.165269850810874,-122.337791,47.6097527,0.0
15,POINT (-122.33772176923077 47.60967581538462),0.12880936524362305,0.011176,False,False,0.010004314755632852,0.17527416556650685,-122.33772176923077,47.60967581538462,0.0
16,POINT (-122.33765253846154 47.60959893076923),0.1305583246938002,0.011176,False,False,0.010004318714794765,0.18527848428130161,-122.33765253846154,47.60959893076923,0.0
17,POINT (-122.3375833076923 47.60952204615385),0.13090648526634124,0.011176,False,False,0.010004322676375367,0.19528280695767697,-122.3375833076923,47.60952204615385,0.0
18,POINT (-122.33751407692307 47.60944516153846),0.13049447935944705,0.011176,False,False,0.010004326635536086,0.20528713359321304,-122.33751407692307,47.60944516153846,0.0
