,shortname,route_id,shape,direction,path,rider_dict,period,riders,bus,seeds,traffic,signal_chance,wind_speeds,wind_directions,trip,result
56,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.6000000000000001,2.8940000000000006,NW,<Object_Params.Trip object at 0x7936e57889e0>,0.30046783665119425
57,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.6000000000000001,2.8940000000000006,SE,<Object_Params.Trip object at 0x7936e578b440>,0.2904120379206114
58,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.6000000000000001,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e578bef0>,0.30046783665119425
59,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.6000000000000001,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e57880b0>,0.2904120379206114
60,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,0.894,NW,<Object_Params.Trip object at 0x7936e578bad0>,0.30044125942474725
61,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,0.894,SE,<Object_Params.Trip object at 0x7936e578a1b0>,0.2903872097803027
62,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e578bcb0>,0.30044125942474725
63,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e578b1d0>,0.2903872097803027
64,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,1.8940000000000001,NW,<Object_Params.Trip object at 0x7936e5792240>,0.30044125942474725
65,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,1.8940000000000001,SE,<Object_Params.Trip object at 0x7936e578ab40>,0.2903872097803027
66,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,2.3940000000000006,NW,<Object_Params.Trip object at 0x7936e5788320>,0.30044125942474725
67,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,2.3940000000000006,SE,<Object_Params.Trip object at 0x7936e3466180>,0.2903872097803027
68,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,2.8940000000000006,NW,<Object_Params.Trip object at 0x7936e3466b40>,0.30044125942474725
69,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,2.8940000000000006,SE,<Object_Params.Trip object at 0x7936e3467d40>,0.2903872097803027
70,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e3464140>,0.30044125942474725
71,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.7000000000000002,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e3466240>,0.2903872097803027
72,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,0.894,NW,<Object_Params.Trip object at 0x7936e3465d60>,0.3004146868995456
73,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,0.894,SE,<Object_Params.Trip object at 0x7936e3464980>,0.29036238588488583
74,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e3465f40>,0.3004146868995456
75,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e3466480>,0.29036238588488583
76,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,1.8940000000000001,NW,<Object_Params.Trip object at 0x7936e34651c0>,0.3004146868995456
77,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,1.8940000000000001,SE,<Object_Params.Trip object at 0x7936e3466720>,0.29036238588488583
78,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,2.3940000000000006,NW,<Object_Params.Trip object at 0x7936e3466d20>,0.3004146868995456
79,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,2.3940000000000006,SE,<Object_Params.Trip object at 0x7936e3465ac0>,0.29036238588488583
80,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,2.8940000000000006,NW,<Object_Params.Trip object at 0x7936e3464dd0>,0.3004146868995456
81,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,2.8940000000000006,SE,<Object_Params.Trip object at 0x7936e34671a0>,0.29036238588488583
82,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e3466e70>,0.3004146868995456
83,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.0,0.8000000000000003,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e3464e90>,0.29036238588488583
84,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.2,0.2,0.894,NW,<Object_Params.Trip object at 0x7936e3465dc0>,0.3198171471000274
85,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.2,0.2,0.894,SE,<Object_Params.Trip object at 0x7936e3466030>,0.3101193522102347
86,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.2,0.2,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e34660c0>,0.3198171471000274
87,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.2,0.2,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e3467ec0>,0.3101193522102347
88,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,0,0.2,0.2,1.8940000000000001,NW,<Object_Params.Trip object at 0x7936e3467b60>,0.3198171471000274
