,geometry,elevation[km],speed_limit[km/s],is_stop,is_signal,point_distances[km],cumulative_distance[km],latitude,longitude,ridership changes
0,POINT (-122.313477 47.661274),0.195834420801519,0.011176,False,False,0.016556139389923275,0.016556139389923275,-122.313477,47.661274,
1,POINT (-122.313698 47.661274),0.19795705137148,0.011176,False,False,0.010994233754804896,0.02755037314472817,-122.313698,47.661274,0.0
2,POINT (-122.31384475 47.66127495),0.19926828657639958,0.011176,False,False,0.01099423355667254,0.03854460670140071,-122.31384475,47.66127495,0.0
3,POINT (-122.3139915 47.6612759),0.19984832583798026,0.011176,False,False,0.010994233356620507,0.049538840058021213,-122.3139915,47.6612759,0.0
4,POINT (-122.31413825 47.66127685),0.19977736857792464,0.011176,False,False,0.010994233156575274,0.060533073214596486,-122.31413825,47.66127685,0.0
5,POINT (-122.314285 47.6612778),0.19913561421793527,0.011176,False,True,0.01071279529606543,0.07124586851066192,-122.314285,47.6612778,0.0
6,POINT (-122.31442799999999 47.6612778),0.19800326217971423,0.0156464,False,False,0.01071279529606543,0.08195866380672735,-122.31442799999999,47.6612778,0.0
7,POINT (-122.314571 47.6612778),0.19666837518865352,0.0156464,False,False,0.01071279529606543,0.09267145910279279,-122.314571,47.6612778,0.0
8,POINT (-122.31471400000001 47.6612778),0.19475383433095167,0.0156464,False,False,0.010712795294159269,0.10338425439695205,-122.31471400000001,47.6612778,0.0
9,POINT (-122.314857 47.6612778),0.19239535095641605,0.0156464,False,False,0.011012960757377618,0.11439721515432967,-122.314857,47.6612778,0.0
10,POINT (-122.315004 47.66127875),0.18990391007003193,0.0156464,False,False,0.01101296055509227,0.12541017570942195,-122.315004,47.66127875,0.0
11,POINT (-122.315151 47.6612797),0.18728033244526412,0.0156464,False,False,0.011012960354699414,0.13642313606412138,-122.315151,47.6612797,0.0
12,POINT (-122.315298 47.66128065),0.18521303969163105,0.0156464,False,False,0.011012960154313342,0.14743609621843473,-122.315298,47.66128065,0.0
13,POINT (-122.315445 47.6612816),0.18348793413922446,0.0156464,False,True,0.010712794514389832,0.15814889073282457,-122.315445,47.6612816,0.0
14,POINT (-122.31558799999999 47.6612816),0.18210106557565914,0.0156464,False,False,0.010712794516295992,0.16886168524912057,-122.31558799999999,47.6612816,0.0
15,POINT (-122.315731 47.6612816),0.18085774529730467,0.0156464,False,False,0.010712794518202154,0.17957447976732271,-122.315731,47.6612816,0.0
16,POINT (-122.31587400000001 47.6612816),0.17972903132938783,0.0156464,False,False,0.010712794514389832,0.19028727428171255,-122.31587400000001,47.6612816,0.0
17,POINT (-122.316017 47.6612816),0.17864400786286413,0.0156464,False,False,0.010590131730071993,0.20087740601178455,-122.316017,47.6612816,0.0
18,POINT (-122.31615825 47.661285400000004),0.17749368360826132,0.0156464,False,False,0.010590130962335242,0.2114675369741198,-122.31615825,47.661285400000004,0.0
19,POINT (-122.3162995 47.6612892),0.17717831837047177,0.0156464,False,False,0.01059013019087388,0.22205766716499367,-122.3162995,47.6612892,0.0
20,POINT (-122.31644075 47.661293),0.17693194270634097,0.0156464,False,False,0.010590129421232393,0.23264779658622606,-122.31644075,47.661293,0.0
21,POINT (-122.316582 47.6612968),0.17705018733097902,0.0156464,False,True,0.013147516713813256,0.24579531330003931,-122.316582,47.6612968,0.0
22,POINT (-122.3167575 47.6612968),0.17759371329354187,0.0156464,False,False,0.013147516715719417,0.25894283001575874,-122.3167575,47.6612968,0.0
23,POINT (-122.316933 47.6612968),0.17847426333127267,0.0156464,False,False,0.015432412781417174,0.2743752427971759,-122.316933,47.6612968,0.0
24,POINT (-122.317139 47.6612968),0.17993318229621885,0.0156464,False,False,0.011994186746638285,0.28636942954381417,-122.317139,47.6612968,0.0
25,POINT (-122.317299 47.6613007),0.18142986420317908,0.0156464,False,False,0.012847857254136796,0.29921728679795095,-122.317299,47.6613007,0.0
26,POINT (-122.31747050000001 47.6613007),0.18300811714225662,0.0156464,False,False,0.012847857254136796,0.31206514405208774,-122.31747050000001,47.6613007,0.0
27,POINT (-122.317642 47.6613007),0.1844878092945867,0.0156464,False,True,0.011657021236600658,0.3237221652886884,-122.317642,47.6613007,0.0
28,POINT (-122.3177976 47.66130146),0.1858845695015428,0.0156464,False,False,0.011657021068821022,0.3353791863575094,-122.3177976,47.66130146,0.0
29,POINT (-122.3179532 47.661302219999996),0.18713462978976536,0.0156464,False,False,0.011657020897224035,0.34703620725473344,-122.3179532,47.661302219999996,0.0
30,POINT (-122.3181088 47.66130298),0.18828085743297174,0.0156464,False,False,0.011657020727528025,0.35869322798226144,-122.3181088,47.66130298,0.0
31,POINT (-122.3182644 47.66130374),0.18955644066016933,0.0156464,False,False,0.011657020559743254,0.3703502485420047,-122.3182644,47.66130374,0.0
32,POINT (-122.31842 47.6613045),0.19063501979587738,0.011176,False,False,0.013447173230339858,0.38379742177234455,-122.31842,47.6613045,0.0
33,POINT (-122.3185995 47.6613045),0.1915623659787472,0.0156464,False,False,0.013447173232246017,0.3972445950045906,-122.3185995,47.6613045,0.0
34,POINT (-122.318779 47.6613045),0.19234317603478004,0.0156464,False,False,0.015438197091688602,0.41268279209627917,-122.318779,47.6613045,0.0
35,POINT (-122.318985 47.6613083),0.19298098253370105,0.011176,False,False,0.010994226534030252,0.42367701863030943,-122.318985,47.6613083,0.0
36,POINT (-122.31913175 47.66130925),0.19348750315846208,0.0156464,False,False,0.010994226333978114,0.43467124496428755,-122.31913175,47.66130925,0.0
37,POINT (-122.3192785 47.6613102),0.19385259945742678,0.0156464,False,False,0.0109942261320267,0.44566547109631427,-122.3192785,47.6613102,0.0
38,POINT (-122.31942525 47.66131115),0.19411692532626007,0.0156464,False,False,0.01099422593389423,0.4566596970302085,-122.31942525,47.66131115,0.0
39,POINT (-122.319572 47.6613121),0.1943169994220861,0.0156464,False,False,0.015438194847807306,0.47209789187801576,-122.319572,47.6613121,0.0
40,POINT (-122.319778 47.6613159),0.19459462561974097,0.0156464,False,False,0.014310249045678397,0.48640814092369417,-122.319778,47.6613159,0.0
41,POINT (-122.319969 47.661314000000004),0.19491644191074978,0.0156464,False,False,0.014310249566377,0.5007183904900712,-122.319969,47.661314000000004,0.0
42,POINT (-122.32016 47.6613121),0.19509330834875516,0.0156464,False,False,0.012437619521673507,0.5131560100117447,-122.32016,47.6613121,0.0
43,POINT (-122.320326 47.661314000000004),0.19532384720382098,0.0156464,False,False,0.012437619071063059,0.5255936290828078,-122.320326,47.661314000000004,0.0
44,POINT (-122.320492 47.661315900000005),0.195698807189514,0.0156464,False,False,0.012437618616604763,0.5380312476994126,-122.320492,47.661315900000005,0.0
45,POINT (-122.320658 47.6613178),0.19616754705255623,0.0156464,False,False,0.012437618164100427,0.550468865863513,-122.320658,47.6613178,0.0
46,POINT (-122.320824 47.6613197),0.19682561444902696,0.0156464,False,True,0.011612639020926957,0.5620815048844399,-122.320824,47.6613197,0.0
47,POINT (-122.32097900000001 47.66132098333333),0.19769649873746797,0.0156464,False,False,0.01161263873550642,0.5736941436199463,-122.32097900000001,47.66132098333333,0.0
48,POINT (-122.321134 47.661322266666666),0.19873662423087107,0.0156464,False,False,0.011612638450085878,0.5853067820700322,-122.321134,47.661322266666666,0.0
49,POINT (-122.32128900000001 47.66132355),0.19999101385369944,0.0156464,False,False,0.011612638164674028,0.5969194202347062,-122.32128900000001,47.66132355,0.0
50,POINT (-122.321444 47.66132483333333),0.20150119424032936,0.0156464,False,False,0.011612637879244776,0.6085320581139511,-122.321444,47.66132483333333,0.0
51,POINT (-122.321599 47.661326116666665),0.20319137615924054,0.0156464,False,False,0.0116126375919182,0.6201446957058693,-122.321599,47.661326116666665,0.0
52,POINT (-122.321754 47.6613274),0.20493820521214562,0.0156464,False,False,0.013184966299245449,0.6333296620051148,-122.321754,47.6613274,0.0
53,POINT (-122.32193 47.6613274),0.2067005112654673,0.0156464,False,False,0.017700038120845935,0.6510297001259607,-122.32193,47.6613274,0.0
54,POINT (-122.322166 47.661335),0.20839882259768977,0.0156464,False,False,0.01715543660806936,0.6681851367340301,-122.322166,47.661335,0.0
55,POINT (-122.322395 47.661335),0.21028320760660174,0.0156464,False,False,0.01146971950816043,0.6796548562421906,-122.322395,47.661335,0.0
56,POINT (-122.322548 47.6613388),0.2122996984095,0.0156464,False,False,0.012285988641755124,0.6919408448839457,-122.322548,47.6613388,0.0
57,POINT (-122.322712 47.6613388),0.21437119970788426,0.0156464,False,False,0.012285988639848967,0.7042268335237947,-122.322712,47.6613388,0.0
58,POINT (-122.322876 47.6613388),0.2165160134055391,0.0156464,False,True,0.010309420480487209,0.7145362540042819,-122.322876,47.6613388,0.0
59,POINT (-122.3230135 47.6613426),0.21887214148461334,0.0156464,False,False,0.010309419731367581,0.7248456737356495,-122.3230135,47.6613426,0.0
60,POINT (-122.323151 47.6613464),0.22138820610846605,0.0156464,False,False,0.011049896712445198,0.7358955704480946,-122.323151,47.6613464,0.0
61,POINT (-122.32329849999999 47.6613464),0.22411034153224635,0.0156464,False,False,0.011049896712445198,0.7469454671605398,-122.32329849999999,47.6613464,0.0
62,POINT (-122.323446 47.6613464),0.2268130380056948,0.0156464,False,False,0.011049896710539039,0.7579953638710788,-122.323446,47.6613464,0.0
63,POINT (-122.3235935 47.6613464),0.2292488284877957,0.0156464,False,False,0.011049896712445198,0.769045260583524,-122.3235935,47.6613464,0.0
64,POINT (-122.323741 47.6613464),0.23118360121933662,0.0156464,False,False,0.011049896712445198,0.7800951572959691,-122.323741,47.6613464,0.0
65,POINT (-122.32388850000001 47.6613464),0.2329312004676225,0.0156464,False,False,0.011049896710539039,0.7911450540065081,-122.32388850000001,47.6613464,0.0
66,POINT (-122.324036 47.6613464),0.2342409336116757,0.0156464,False,False,0.0001,0.7912450540065081,-122.324036,47.6613464,0.0
67,POINT (-122.324036 47.6613464),0.23509823853819445,0.0156464,False,False,0.010141557744024294,0.8013866117505324,-122.324036,47.6613464,0.0
68,POINT (-122.324171375 47.6613464),0.2355608489563408,0.0156464,False,False,0.010141557745930454,0.8115281694964629,-122.324171375,47.6613464,0.0
69,POINT (-122.32430675 47.6613464),0.2356990721375785,0.0156464,False,False,0.010141557744024294,0.8216697272404871,-122.32430675,47.6613464,0.0
70,POINT (-122.324442125 47.6613464),0.23545341929188904,0.0156464,False,False,0.010141557744024294,0.8318112849845114,-122.324442125,47.6613464,0.0
71,POINT (-122.3245775 47.6613464),0.23561085296844198,0.0156464,False,False,0.010141557745930454,0.8419528427304419,-122.3245775,47.6613464,0.0
72,POINT (-122.324712875 47.6613464),0.23577969061577997,0.0156464,False,False,0.010141557744024294,0.8520944004744662,-122.324712875,47.6613464,0.0
73,POINT (-122.32484825 47.6613464),0.23599205422568084,0.0156464,False,False,0.010141557744024294,0.8622359582184904,-122.32484825,47.6613464,0.0
74,POINT (-122.324983625 47.6613464),0.23615004138012796,0.0156464,False,True,0.010141557745930454,0.8723775159644209,-122.324983625,47.6613464,0.0
75,POINT (-122.325119 47.6613464),0.2360683027147406,0.0156464,False,False,0.01135490596681524,0.8837324219312361,-122.325119,47.6613464,0.0
76,POINT (-122.32527057142858 47.6613464),0.23630687185434124,0.0156464,False,False,0.01135490596681524,0.8950873278980513,-122.32527057142858,47.6613464,0.0
77,POINT (-122.32542214285714 47.6613464),0.23670769068577835,0.0156464,False,False,0.01135490596681524,0.9064422338648666,-122.32542214285714,47.6613464,0.0
78,POINT (-122.32557371428571 47.6613464),0.23465264359053958,0.0156464,False,False,0.01135490596681524,0.9177971398316818,-122.32557371428571,47.6613464,0.0
79,POINT (-122.32572528571428 47.6613464),0.2370935987992713,0.0156464,False,False,0.011354905968721398,0.9291520458004031,-122.32572528571428,47.6613464,0.0
80,POINT (-122.32587685714286 47.6613464),0.23904263348345917,0.0156464,False,False,0.011354905964909082,0.9405069517653122,-122.32587685714286,47.6613464,0.0
81,POINT (-122.32602842857142 47.6613464),0.24052705810119984,0.0156464,False,False,0.011354905968721398,0.9518618577340335,-122.32602842857142,47.6613464,0.0
82,POINT (-122.32618 47.6613464),0.24153045440887164,0.0156464,False,True,0.01251073051410537,0.9643725882481389,-122.32618,47.6613464,0.0
83,POINT (-122.326347 47.6613464),0.24242790777032952,0.0156464,True,False,0.011251688536236502,0.9756242767843754,-122.326347,47.6613464,1.0
