,geometry,elevation[km],speed_limit[km/s],is_stop,is_signal,point_distances[km],cumulative_distance[km],latitude,longitude,ridership changes
0,POINT (-122.398323 47.6679344),0.038131628252035345,0.011176,False,False,0.010911646640232586,0.010911646640232586,-122.398323,47.6679344,
1,POINT (-122.398323 47.6680325),0.039429397958966134,0.011176,False,False,0.010911646638817496,0.021823293279050082,-122.398323,47.6680325,0.0
2,POINT (-122.398323 47.6681306),0.040562640641162016,0.011176,False,False,0.010911646640232586,0.03273493991928267,-122.398323,47.6681306,0.0
3,POINT (-122.398323 47.6682287),0.0415306282061735,0.011176,False,False,0.010911646640232586,0.043646586559515255,-122.398323,47.6682287,0.0
4,POINT (-122.398323 47.6683268),0.0423326325615511,0.011176,False,False,0.010911646640232586,0.05455823319974784,-122.398323,47.6683268,0.0
5,POINT (-122.398323 47.668424900000005),0.04296792561484532,0.011176,False,False,0.010911646638817496,0.06546987983856534,-122.398323,47.668424900000005,0.0
6,POINT (-122.398323 47.668523),0.04343577927360667,0.011176,False,False,0.010911646640232586,0.07638152647879792,-122.398323,47.668523,0.0
7,POINT (-122.398323 47.6686211),0.04373546544538566,0.011176,False,False,0.0001,0.07648152647879793,-122.398323,47.6686211,0.0
8,POINT (-122.398323 47.6686211),0.04384262860672832,0.011176,False,False,0.010609489505827366,0.08709101598462529,-122.398323,47.6686211,0.0
9,POINT (-122.39818137500001 47.66862253125),0.04367173873242895,0.0156464,False,False,0.010609489216849163,0.09770050520147446,-122.39818137500001,47.66862253125,0.0
10,POINT (-122.39803975000001 47.6686239625),0.04332903428304781,0.0156464,False,False,0.010609488925997126,0.10830999412747158,-122.39803975000001,47.6686239625,0.0
11,POINT (-122.397898125 47.668625393750006),0.04281236871651259,0.0156464,False,False,0.01060948863511323,0.11891948276258481,-122.397898125,47.668625393750006,0.0
12,POINT (-122.3977565 47.668626825000004),0.04220223459459504,0.0156464,False,False,0.01060948834232365,0.12952897110490846,-122.3977565,47.668626825000004,0.0
13,POINT (-122.397614875 47.66862825625),0.041521610143638955,0.0156464,False,False,0.010609488053366657,0.1401384591582751,-122.397614875,47.66862825625,0.0
14,POINT (-122.39747325 47.6686296875),0.0408155196592923,0.0156464,False,False,0.010609487760587679,0.15074794691886279,-122.39747325,47.6686296875,0.0
15,POINT (-122.397331625 47.66863111875),0.0401800628786997,0.0156464,False,False,0.010609487471609435,0.16135743439047223,-122.397331625,47.66863111875,0.0
16,POINT (-122.39719 47.66863255),0.03959547378051865,0.0156464,False,False,0.010609487180757358,0.1719669215712296,-122.39719,47.66863255,0.0
17,POINT (-122.397048375 47.668633981250004),0.03901960263081976,0.0156464,False,False,0.010609486887957128,0.1825764084591867,-122.397048375,47.668633981250004,0.0
18,POINT (-122.39690675 47.6686354125),0.03844468318280735,0.0156464,False,False,0.010609486599000097,0.1931858950581868,-122.39690675,47.6686354125,0.0
19,POINT (-122.396765125 47.66863684375),0.03786162376687656,0.0156464,False,False,0.010609486306221091,0.2037953813644079,-122.396765125,47.66863684375,0.0
20,POINT (-122.3966235 47.668638275),0.03728216095481615,0.0156464,False,False,0.010609486017242814,0.2144048673816507,-122.3966235,47.668638275,0.0
21,POINT (-122.396481875 47.66863970625),0.03670903822353922,0.0156464,False,False,0.010609485726390703,0.2250143531080414,-122.396481875,47.66863970625,0.0
22,POINT (-122.39634025 47.6686411375),0.03612447974795402,0.0156464,False,False,0.010609485433601056,0.23562383854164246,-122.39634025,47.6686411375,0.0
23,POINT (-122.396198625 47.66864256875),0.035595607666742385,0.0156464,False,False,0.010609485144622762,0.24623332368626522,-122.396198625,47.66864256875,0.0
24,POINT (-122.396057 47.668644),0.03504814756484273,0.0156464,False,False,0.010286827183201484,0.2565201508694667,-122.396057,47.668644,0.0
25,POINT (-122.39591966666667 47.668644),0.03452675014734281,0.0156464,False,False,0.010286827183201484,0.26680697805266823,-122.39591966666667,47.668644,0.0
26,POINT (-122.39578233333333 47.668644),0.03405147208202467,0.0156464,False,False,0.010286827183201484,0.27709380523586974,-122.39578233333333,47.668644,0.0
27,POINT (-122.395645 47.668644),0.03365649866064403,0.0156464,False,False,0.01071128364505123,0.287805088880921,-122.395645,47.668644,0.0
28,POINT (-122.395502 47.668644),0.033294337518158544,0.0156464,False,False,0.01071128364505123,0.29851637252597224,-122.395502,47.668644,0.0
29,POINT (-122.395359 47.668644),0.0329457411922161,0.0156464,False,False,0.010711283643145338,0.30922765616911757,-122.395359,47.668644,0.0
30,POINT (-122.395216 47.668644),0.03263371688411363,0.0156464,False,False,0.01071128364505123,0.3199389398141688,-122.395216,47.668644,0.0
31,POINT (-122.395073 47.668644),0.03236942612415282,0.0156464,False,False,0.011548127858914443,0.3314870676730833,-122.395073,47.668644,0.0
32,POINT (-122.3949205 47.668659250000005),0.0321303081696943,0.0156464,False,False,0.011548124557389593,0.34303519223047285,-122.3949205,47.668659250000005,0.0
33,POINT (-122.394768 47.6686745),0.031902917277245424,0.0156464,False,False,0.01719982745339399,0.36023501968386684,-122.394768,47.6686745,0.0
34,POINT (-122.394539 47.6686859),0.031668161876145,0.0156464,False,False,0.012612238450252843,0.3728472581341197,-122.394539,47.6686859,0.0
35,POINT (-122.394371 47.6686783),0.03145009322393521,0.0156464,False,False,0.01321821790553038,0.3860654760396501,-122.394371,47.6686783,0.0
36,POINT (-122.394196 47.668663),0.031234877328078083,0.0156464,False,False,0.010007538752119046,0.39607301479176915,-122.394196,47.668663,0.0
37,POINT (-122.3940624 47.66866224),0.031009120922713174,0.0156464,False,False,0.010007538897827347,0.4060805536895965,-122.3940624,47.66866224,0.0
38,POINT (-122.3939288 47.668661480000004),0.03079213093008326,0.0156464,False,False,0.010007539041641778,0.41608809273123826,-122.3939288,47.668661480000004,0.0
39,POINT (-122.3937952 47.66866072),0.030526399957282326,0.0156464,False,False,0.0100075391892559,0.42609563192049416,-122.3937952,47.66866072,0.0
40,POINT (-122.3936616 47.66865996),0.03030396347528425,0.0156464,False,False,0.010007539334970174,0.43610317125546433,-122.3936616,47.66865996,0.0
41,POINT (-122.393528 47.6686592),0.030154886711211557,0.0156464,False,False,0.010007539480690423,0.44611071073615477,-122.393528,47.6686592,0.0
42,POINT (-122.39339439999999 47.66865844),0.030057747039057083,0.0156464,False,False,0.010007539626398713,0.4561182503625535,-122.39339439999999,47.66865844,0.0
43,POINT (-122.3932608 47.66865768),0.030019422302643577,0.0156464,False,False,0.010007539772118958,0.4661257901346724,-122.3932608,47.66865768,0.0
44,POINT (-122.3931272 47.66865692),0.030005807482061057,0.0156464,False,False,0.010007539915921427,0.47613333005059383,-122.3931272,47.66865692,0.0
45,POINT (-122.3929936 47.66865616),0.030036067732742974,0.0156464,False,False,0.01000754006354749,0.4861408701141413,-122.3929936,47.66865616,0.0
46,POINT (-122.39286 47.6686554),0.030125759160234935,0.0156464,False,True,0.016553798381175745,0.5026946684953171,-122.39286,47.6686554,0.0
47,POINT (-122.392639 47.6686554),0.03026734501974936,0.0156464,False,False,0.010062359273335863,0.512757027768653,-122.392639,47.6686554,0.0
48,POINT (-122.39250466666667 47.668656033333335),0.0304527390599252,0.0156464,False,False,0.010062359153135358,0.5228193869217883,-122.39250466666667,47.668656033333335,0.0
49,POINT (-122.39237033333333 47.668656666666664),0.03066891083688975,0.0156464,False,False,0.010062359029142978,0.5328817459509313,-122.39237033333333,47.668656666666664,0.0
50,POINT (-122.392236 47.6686573),0.030902406374613566,0.0156464,False,False,0.010062358908942472,0.5429441048598738,-122.392236,47.6686573,0.0
51,POINT (-122.39210166666666 47.66865793333333),0.03114977812908957,0.0156464,False,False,0.01006235878495009,0.5530064636448239,-122.39210166666666,47.66865793333333,0.0
52,POINT (-122.39196733333334 47.668658566666664),0.03139505053843784,0.0156464,False,False,0.010062358662853642,0.5630688223076775,-122.39196733333334,47.668658566666664,0.0
53,POINT (-122.391833 47.6686592),0.03163598498560147,0.0156464,False,False,0.010062358542653133,0.5731311808503307,-122.391833,47.6686592,0.0
54,POINT (-122.39169866666667 47.66865983333333),0.031855450884217436,0.0156464,False,False,0.010062358418660745,0.5831935392689914,-122.39169866666667,47.66865983333333,0.0
55,POINT (-122.39156433333333 47.668660466666665),0.03209610237961737,0.0156464,False,False,0.010062358298460234,0.5932558975674517,-122.39156433333333,47.668660466666665,0.0
56,POINT (-122.39143 47.668661099999994),0.032346635185537015,0.0156464,False,False,0.010062358174467843,0.6033182557419196,-122.39143,47.668661099999994,0.0
57,POINT (-122.39129566666666 47.66866173333333),0.03258146696857057,0.0156464,False,False,0.010062358054272283,0.6133806137961918,-122.39129566666666,47.66866173333333,0.0
58,POINT (-122.39116133333333 47.668662366666666),0.03282823493934827,0.0156464,False,False,0.01006235793217583,0.6234429717283676,-122.39116133333333,47.668662366666666,0.0
59,POINT (-122.391027 47.668662999999995),0.03301570846779019,0.0156464,False,False,0.01006235780817353,0.6335053295365412,-122.391027,47.668662999999995,0.0
60,POINT (-122.39089266666666 47.66866363333333),0.03319427372444258,0.0156464,False,False,0.010062357686082027,0.6435676872226231,-122.39089266666666,47.66866363333333,0.0
61,POINT (-122.39075833333334 47.66866426666667),0.033382285887286915,0.0156464,False,False,0.01006235756588151,0.6536300447885046,-122.39075833333334,47.66866426666667,0.0
62,POINT (-122.390624 47.668664899999996),0.03359541368484511,0.0156464,False,False,0.010062357441889111,0.6636924022303937,-122.390624,47.668664899999996,0.0
63,POINT (-122.39048966666667 47.66866553333333),0.033834470238004545,0.0156464,False,False,0.01006235732168859,0.6737547595520823,-122.39048966666667,47.66866553333333,0.0
64,POINT (-122.39035533333333 47.66866616666666),0.034152217964331454,0.0156464,False,False,0.01006235719769619,0.6838171167497785,-122.39035533333333,47.66866616666666,0.0
65,POINT (-122.390221 47.6686668),0.03454458955072236,0.0156464,False,False,0.005168379360429247,0.6889854961102078,-122.390221,47.6686668,0.0
66,POINT (-122.390152 47.6686668),0.03502689714658842,0.0156464,False,False,0.010104386163505587,0.6990898822737134,-122.390152,47.6686668,0.0
67,POINT (-122.39001710526315 47.66866740526316),0.035589858983244356,0.0156464,False,False,0.010104386046332682,0.7091942683200461,-122.39001710526315,47.66866740526316,0.0
68,POINT (-122.38988221052632 47.66866801052631),0.03623552352757696,0.0156464,False,False,0.01010438592916449,0.7192986542492106,-122.38988221052632,47.66866801052631,0.0
69,POINT (-122.38974731578948 47.66866861578947),0.0369575577463424,0.0156464,False,False,0.01010438581198687,0.7294030400611975,-122.38974731578948,47.66866861578947,0.0
70,POINT (-122.38961242105263 47.66866922105263),0.03774424846115582,0.0156464,False,False,0.010104385694813962,0.7395074257560115,-122.38961242105263,47.66866922105263,0.0
71,POINT (-122.38947752631579 47.668669826315785),0.03857285634960463,0.0156464,False,False,0.010104385575735203,0.7496118113317467,-122.38947752631579,47.668669826315785,0.0
72,POINT (-122.38934263157896 47.668670431578946),0.03941581228801199,0.0156464,False,False,0.010104385460472856,0.7597161967922196,-122.38934263157896,47.668670431578946,0.0
73,POINT (-122.38920773684211 47.668671036842106),0.040301564806983756,0.0156464,False,False,0.010104385343295231,0.7698205821355149,-122.38920773684211,47.668671036842106,0.0
74,POINT (-122.38907284210526 47.66867164210526),0.04115701702662894,0.0156464,False,False,0.01010438522612232,0.7799249673616372,-122.38907284210526,47.66867164210526,0.0
75,POINT (-122.38893794736842 47.66867224736842),0.042029718725454406,0.0156464,False,False,0.010104385108954119,0.7900293524705914,-122.38893794736842,47.66867224736842,0.0
76,POINT (-122.38880305263159 47.66867285263158),0.04288078311511466,0.0156464,False,False,0.010104384991781205,0.8001337374623726,-122.38880305263159,47.66867285263158,0.0
77,POINT (-122.38866815789474 47.66867345789474),0.04372454726696032,0.0156464,False,False,0.010104384874598861,0.8102381223369715,-122.38866815789474,47.66867345789474,0.0
78,POINT (-122.3885332631579 47.668674063157894),0.044536830249287014,0.0156464,False,False,0.010104384757435372,0.8203425070944068,-122.3885332631579,47.668674063157894,0.0
79,POINT (-122.38839836842105 47.668674668421055),0.04532143906752286,0.0156464,False,False,0.010104384638351891,0.8304468917327587,-122.38839836842105,47.668674668421055,0.0
80,POINT (-122.38826347368422 47.668675273684215),0.04609483775638417,0.0156464,False,False,0.01010438452308482,0.8405512762558435,-122.38826347368422,47.668675273684215,0.0
81,POINT (-122.38812857894737 47.66867587894737),0.04687566691069395,0.0156464,False,False,0.010104384405916614,0.8506556606617601,-122.38812857894737,47.66867587894737,0.0
82,POINT (-122.38799368421053 47.66867648421053),0.0476482567389808,0.0156464,False,False,0.010104384288738978,0.8607600449504991,-122.38799368421053,47.66867648421053,0.0
83,POINT (-122.38785878947368 47.66867708947369),0.04842985362382182,0.0156464,False,False,0.010104384171566057,0.8708644291220651,-122.38785878947368,47.66867708947369,0.0
84,POINT (-122.38772389473685 47.66867769473684),0.04921130204200765,0.0156464,False,False,0.010104384054397847,0.8809688131764629,-122.38772389473685,47.66867769473684,0.0
85,POINT (-122.387589 47.6686783),0.04973819192534421,0.0156464,False,True,0.010161980368071272,0.8911307935445342,-122.387589,47.6686783,0.0
86,POINT (-122.38745333333334 47.6686783),0.05069109744401226,0.0156464,False,False,0.010161980369977163,0.9012927739145113,-122.38745333333334,47.6686783,0.0
87,POINT (-122.38731766666668 47.6686783),0.05158383945056392,0.0156464,False,False,0.010161980368071272,0.9114547542825826,-122.38731766666668,47.6686783,0.0
88,POINT (-122.38718200000001 47.6686783),0.05248924492370536,0.0156464,False,False,0.010161980369977163,0.9216167346525598,-122.38718200000001,47.6686783,0.0
89,POINT (-122.38704633333334 47.6686783),0.0533749357887679,0.0156464,False,False,0.010161980369977163,0.931778715022537,-122.38704633333334,47.6686783,0.0
90,POINT (-122.38691066666667 47.6686783),0.05424351461444604,0.0156464,False,False,0.010161980369977163,0.9419406953925141,-122.38691066666667,47.6686783,0.0
91,POINT (-122.386775 47.6686783),0.05509197850454444,0.0156464,False,False,0.010161980368071272,0.9521026757605854,-122.386775,47.6686783,0.0
92,POINT (-122.38663933333333 47.6686783),0.05581823445217973,0.0156464,False,False,0.010161980369977163,0.9622646561305626,-122.38663933333333,47.6686783,0.0
93,POINT (-122.38650366666667 47.6686783),0.05665241753487382,0.0156464,False,False,0.010161980368071272,0.9724266364986338,-122.38650366666667,47.6686783,0.0
94,POINT (-122.386368 47.6686783),0.05743811732246786,0.011176,False,True,0.018276583859834567,0.9907032203584684,-122.386368,47.6686783,0.0
95,POINT (-122.386124 47.6686783),0.05823157959041165,0.0156464,False,False,0.01034424684633224,1.0010474672048006,-122.386124,47.6686783,0.0
96,POINT (-122.3859859 47.6686783),0.05897961142801127,0.0156464,False,False,0.010344246848238132,1.0113917140530388,-122.3859859,47.6686783,0.0
97,POINT (-122.3858478 47.6686783),0.05968949117263182,0.0156464,False,False,0.010344246848238132,1.021735960901277,-122.3858478,47.6686783,0.0
98,POINT (-122.38570969999999 47.6686783),0.060361197920072884,0.0156464,False,False,0.01034424684633224,1.0320802077476092,-122.38570969999999,47.6686783,0.0
99,POINT (-122.38557159999999 47.6686783),0.060961114781243705,0.0156464,False,False,0.01034424684633224,1.0424244545939414,-122.38557159999999,47.6686783,0.0
100,POINT (-122.3854335 47.6686783),0.06146453936327097,0.0156464,False,False,0.010344246848238132,1.0527687014421796,-122.3854335,47.6686783,0.0
101,POINT (-122.3852954 47.6686783),0.06231872682912034,0.0156464,False,False,0.010344246848238132,1.0631129482904178,-122.3852954,47.6686783,0.0
102,POINT (-122.3851573 47.6686783),0.06284864077965444,0.0156464,False,False,0.01034424684633224,1.07345719513675,-122.3851573,47.6686783,0.0
103,POINT (-122.3850192 47.6686783),0.06333788935911115,0.0156464,False,False,0.010344246848238132,1.0838014419849882,-122.3850192,47.6686783,0.0
104,POINT (-122.3848811 47.6686783),0.06375509605521273,0.0156464,False,False,0.010344246848238132,1.0941456888332264,-122.3848811,47.6686783,0.0
105,POINT (-122.384743 47.6686783),0.06410721127759868,0.0156464,False,True,0.018276583857928675,1.112422272691155,-122.384743,47.6686783,0.0
106,POINT (-122.384499 47.6686783),0.06373791339283924,0.0156464,False,False,0.014306670150601514,1.1267289428417566,-122.384499,47.6686783,0.0
107,POINT (-122.384308 47.6686783),0.06449146027792094,0.0156464,False,False,0.011142100106598997,1.1378710429483556,-122.384308,47.6686783,0.0
108,POINT (-122.38415925000001 47.668677825),0.06529346812622915,0.0156464,False,False,0.01114210020990613,1.1490131431582618,-122.38415925000001,47.668677825,0.0
109,POINT (-122.3840105 47.66867735),0.06593369152432425,0.0156464,False,False,0.011142100311304038,1.1601552434695659,-122.3840105,47.66867735,0.0
110,POINT (-122.38386175 47.668676875),0.06649466826802236,0.0156464,False,False,0.011142100412708652,1.1712973438822745,-122.38386175,47.668676875,0.0
111,POINT (-122.383713 47.6686764),0.06696563615117783,0.0156464,False,False,0.011142100512204045,1.1824394443944786,-122.383713,47.6686764,0.0
112,POINT (-122.38356425 47.668675925),0.06736851419153697,0.0156464,False,False,0.011142100615507819,1.1935815450099865,-122.38356425,47.668675925,0.0
113,POINT (-122.3834155 47.66867545),0.0677115402846112,0.0156464,False,False,0.011142100716912432,1.2047236457268988,-122.3834155,47.66867545,0.0
114,POINT (-122.38326674999999 47.668674975),0.06762638451371901,0.0156464,False,False,0.011142100816407822,1.2158657465433067,-122.38326674999999,47.668674975,0.0
115,POINT (-122.383118 47.6686745),0.06803873846644475,0.0156464,False,False,0.010411661235726875,1.2262774077790335,-122.383118,47.6686745,0.0
116,POINT (-122.38297899999999 47.6686745),0.06823566633746765,0.0156464,False,False,0.010411661233820984,1.2366890690128545,-122.38297899999999,47.6686745,0.0
117,POINT (-122.38284 47.6686745),0.06848520383380735,0.0156464,False,False,0.010411661235726875,1.2471007302485813,-122.38284,47.6686745,0.0
