,geometry,elevation[km],speed_limit[km/s],is_stop,is_signal,point_distances[km],cumulative_distance[km],latitude,longitude,ridership changes
0,POINT (-122.360893 47.6488304),0.059612903610976424,0.011176,False,False,0.012302019555439747,0.012302019555439747,-122.360893,47.6488304,
1,POINT (-122.360893 47.6487198),0.05734614224911846,0.011176,False,False,0.006362346460559665,0.018664366015999412,-122.360893,47.6487198,0.0
2,POINT (-122.360893 47.6486626),0.05899244805360449,0.011176,False,False,0.010693636167400933,0.029358002183400345,-122.360893,47.6486626,0.0
3,POINT (-122.360893 47.64856646),0.06328775791621706,0.011176,False,False,0.010693636165985843,0.04005163834938619,-122.360893,47.64856646,0.0
4,POINT (-122.360893 47.64847032),0.0689680087287387,0.011176,False,False,0.010693636167400933,0.05074527451678712,-122.360893,47.64847032,0.0
5,POINT (-122.360893 47.64837418),0.07537556838989291,0.011176,False,False,0.010693636165985843,0.06143891068277296,-122.360893,47.64837418,0.0
6,POINT (-122.360893 47.64827804),0.07796191673278843,0.011176,False,False,0.010693636167400933,0.0721325468501739,-122.360893,47.64827804,0.0
7,POINT (-122.360893 47.6481819),0.07951464786529576,0.011176,False,False,0.0001,0.0722325468501739,-122.360893,47.6481819,0.0
8,POINT (-122.360893 47.6481819),0.08028203811645543,0.011176,False,False,0.011136887051927282,0.08336943390210118,-122.360893,47.6481819,0.0
9,POINT (-122.360893 47.648081774999994),0.07980434451103242,0.011176,False,False,0.011136887051927282,0.09450632095402846,-122.360893,47.648081774999994,0.0
10,POINT (-122.360893 47.64798165),0.07824430184364345,0.011176,False,False,0.011136887051927282,0.10564320800595574,-122.360893,47.64798165,0.0
11,POINT (-122.360893 47.647881525),0.08206509280204809,0.011176,False,False,0.011136887051927282,0.11678009505788302,-122.360893,47.647881525,0.0
12,POINT (-122.360893 47.6477814),0.08436026306152382,0.011176,False,False,0.0001,0.11688009505788302,-122.360893,47.6477814,0.0
13,POINT (-122.360893 47.6477814),0.08675353317260781,0.011176,False,False,0.010324600297595854,0.12720469535547888,-122.360893,47.6477814,0.0
14,POINT (-122.360893 47.64768857777778),0.08895518975257913,0.011176,False,False,0.010324600298303399,0.13752929565378227,-122.360893,47.64768857777778,0.0
15,POINT (-122.360893 47.64759575555556),0.09123723254203837,0.011176,False,False,0.010324600297595854,0.14785389595137813,-122.360893,47.64759575555556,0.0
16,POINT (-122.360893 47.647502933333335),0.09376462168693585,0.011176,False,False,0.010324600297595854,0.15817849624897398,-122.360893,47.647502933333335,0.0
17,POINT (-122.360893 47.647410111111114),0.09639714388847397,0.011176,False,False,0.010324600298303399,0.16850309654727738,-122.360893,47.647410111111114,0.0
18,POINT (-122.360893 47.647317288888885),0.09797789187431383,0.011176,False,False,0.010324600297595854,0.17882769684487324,-122.360893,47.647317288888885,0.0
19,POINT (-122.360893 47.647224466666664),0.10293931713104294,0.011176,False,False,0.010324600297595854,0.1891522971424691,-122.360893,47.647224466666664,0.0
20,POINT (-122.360893 47.64713164444444),0.10422877984046992,0.011176,False,False,0.010324600297595854,0.19947689744006494,-122.360893,47.64713164444444,0.0
21,POINT (-122.360893 47.64703882222222),0.11205280981063896,0.011176,False,False,0.010324600298303399,0.20980149773836834,-122.360893,47.64703882222222,0.0
22,POINT (-122.360893 47.646946),0.118079973506928,0.011176,False,False,0.005094326362105828,0.21489582410047417,-122.360893,47.646946,0.0
23,POINT (-122.360893 47.6469002),0.11942013883590759,0.011176,False,False,0.003392509912765851,0.21828833401324002,-122.360893,47.6469002,0.0
24,POINT (-122.360893 47.6468697),0.12617255644798334,0.011176,False,False,0.012096244364141917,0.23038457837738194,-122.360893,47.6468697,0.0
25,POINT (-122.360893 47.64676095),0.13030991272926384,0.011176,False,False,0.012096244363434372,0.2424808227408163,-122.360893,47.64676095,0.0
26,POINT (-122.360893 47.6466522),0.1318907301425939,0.011176,False,False,0.0105136910142678,0.2529945137550841,-122.360893,47.6466522,0.0
27,POINT (-122.360893 47.64655767777778),0.13161858487129258,0.011176,False,False,0.010513691014975346,0.26350820477005943,-122.360893,47.64655767777778,0.0
28,POINT (-122.360893 47.64646315555555),0.13258659605979967,0.011176,False,False,0.010513691013560256,0.2740218957836197,-122.360893,47.64646315555555,0.0
29,POINT (-122.360893 47.64636863333333),0.13004331269264263,0.011176,False,False,0.0105136910142678,0.2845355867978875,-122.360893,47.64636863333333,0.0
30,POINT (-122.360893 47.64627411111111),0.13368775343895015,0.011176,False,False,0.010513691014975346,0.29504927781286283,-122.360893,47.64627411111111,0.0
31,POINT (-122.360893 47.646179588888884),0.1331813374042516,0.011176,False,False,0.0105136910142678,0.30556296882713063,-122.360893,47.646179588888884,0.0
