0.0,
1.0,0.03566935137396668
2.0,0.04844722698654105
3.0,0.03593459613564671
4.0,0.029427511380957175
5.0,0.06845212816118823
6.0,0.08349824175030417
7.0,0.08861919752896683
8.0,0.0935771642654154
9.0,0.094968906266462
10.0,0.09328579382759628
11.0,0.0976762734950562
12.0,0.0637309404613895
13.0,0.13558225610750393
14.0,0.13747555951753354
15.0,0.03919656774710299
16.0,0.03611051179976121
17.0,0.024587816137702084
18.0,0.0206815416676254
19.0,0.015404896029910674
20.0,0.007086355353049888
21.0,0.002273759788429366
